Order_ID,Order_Date,Year,Month_No,Month,SKU,ASIN,Product_Name,Category,Sub_Category,Qty,Unit_Price,Discount_%,Amount,Status,Fulfilment,Shipping_Level,Sales_Channel,City,Region,Promotion,Stock_On_Hand,Lead_Time_Days,Reorder_Point
ORD-2023-105086,2023-12-03,2023,12,Dec,AMZ-HOME-001,B0HOME001,LED Desk Lamp,Home,Lighting,1,30.46,0,30.46,Delivered,Seller Fulfilled,Standard,Amazon.com.au,Hobart,TAS,Holiday Bundle,237,4,90
ORD-2023-105087,2023-12-03,2023,12,Dec,AMZ-HOME-001,B0HOME001,LED Desk Lamp,Home,Lighting,1,30.99,0.15,26.34,Shipped,FBA,Priority,Marketplace,Sydney,NSW,None,144,3,90
ORD-2023-105088,2023-12-03,2023,12,Dec,AMZ-HOME-001,B0HOME001,LED Desk Lamp,Home,Lighting,1,28.82,0,28.82,Delivered,Seller Fulfilled,Expedited,Amazon.com.au,Brisbane,QLD,Christmas Deal,67,1,60
ORD-2023-105089,2023-12-03,2023,12,Dec,AMZ-HOME-002,B0HOME002,Memory Foam Pillow,Home,Bedding,1,33.71,0.15,28.65,Shipped,FBA,Priority,Amazon App,Hobart,TAS,None,97,3,40
ORD-2023-105090,2023-12-03,2023,12,Dec,AMZ-HOME-002,B0HOME002,Memory Foam Pillow,Home,Bedding,1,34.48,0.05,0,Cancelled,Seller Fulfilled,Expedited,Amazon App,Hobart,TAS,None,82,4,40
ORD-2023-105091,2023-12-03,2023,12,Dec,AMZ-HOME-002,B0HOME002,Memory Foam Pillow,Home,Bedding,2,36.21,0.05,0,Cancelled,Seller Fulfilled,Expedited,Marketplace,Sydney,NSW,Christmas Deal,59,3,75
ORD-2023-105099,2023-12-03,2023,12,Dec,AMZ-KIDS-001,B0KIDS001,STEM Building Toy,Toys,Educational,3,25.84,0.05,0,Cancelled,FBA,Standard,Amazon App,Melbourne,VIC,None,121,1,40
ORD-2023-105100,2023-12-03,2023,12,Dec,AMZ-KIDS-001,B0KIDS001,STEM Building Toy,Toys,Educational,1,25.25,0.15,21.46,Delivered,FBA,Priority,Marketplace,Canberra,ACT,Boxing Day,78,3,60
ORD-2023-105101,2023-12-03,2023,12,Dec,AMZ-KIDS-001,B0KIDS001,STEM Building Toy,Toys,Educational,1,24.73,0.1,22.26,Delivered,Seller Fulfilled,Priority,Marketplace,Brisbane,QLD,Boxing Day,76,2,40
ORD-2023-105102,2023-12-03,2023,12,Dec,AMZ-KIDS-001,B0KIDS001,STEM Building Toy,Toys,Educational,1,26.2,0.2,0,Cancelled,Seller Fulfilled,Expedited,Amazon.com.au,Sydney,NSW,Boxing Day,87,1,40
ORD-2023-105103,2023-12-03,2023,12,Dec,AMZ-KIDS-001,B0KIDS001,STEM Building Toy,Toys,Educational,2,26.13,0.05,49.65,Delivered,FBA,Expedited,Amazon App,Adelaide,SA,Holiday Bundle,58,3,60
ORD-2023-105104,2023-12-03,2023,12,Dec,AMZ-KIDS-001,B0KIDS001,STEM Building Toy,Toys,Educational,1,26.23,0.1,23.61,Delivered,Seller Fulfilled,Standard,Amazon App,Sydney,NSW,Holiday Bundle,159,2,75
ORD-2023-105105,2023-12-03,2023,12,Dec,AMZ-KIDS-001,B0KIDS001,STEM Building Toy,Toys,Educational,3,24.38,0.15,62.17,Delivered,FBA,Priority,Amazon.com.au,Hobart,TAS,Christmas Deal,126,2,40
ORD-2023-105106,2023-12-03,2023,12,Dec,AMZ-KIDS-001,B0KIDS001,STEM Building Toy,Toys,Educational,1,24.68,0.15,0,Cancelled,FBA,Standard,Marketplace,Canberra,ACT,Christmas Deal,101,1,90
ORD-2023-105107,2023-12-03,2023,12,Dec,AMZ-KIDS-001,B0KIDS001,STEM Building Toy,Toys,Educational,1,24.99,0.15,0,Cancelled,Seller Fulfilled,Standard,Amazon.com.au,Adelaide,SA,Christmas Deal,74,1,50
ORD-2023-105108,2023-12-03,2023,12,Dec,AMZ-KIDS-001,B0KIDS001,STEM Building Toy,Toys,Educational,1,25.92,0.2,20.74,Delivered,Seller Fulfilled,Standard,Amazon App,Melbourne,VIC,None,128,3,75
ORD-2023-105109,2023-12-03,2023,12,Dec,AMZ-KIDS-001,B0KIDS001,STEM Building Toy,Toys,Educational,1,26.17,0.2,20.94,Delivered,Seller Fulfilled,Priority,Amazon App,Sydney,NSW,None,87,4,90
ORD-2023-105110,2023-12-03,2023,12,Dec,AMZ-KIDS-001,B0KIDS001,STEM Building Toy,Toys,Educational,1,24.62,0.1,22.16,Delivered,FBA,Priority,Marketplace,Perth,WA,None,130,5,75
ORD-2023-105111,2023-12-03,2023,12,Dec,AMZ-KIDS-002,B0KIDS002,Remote Control Car,Toys,Vehicles,1,55.06,0.15,46.8,Shipped,FBA,Standard,Amazon.com.au,Perth,WA,Christmas Deal,75,4,75
ORD-2023-105112,2023-12-03,2023,12,Dec,AMZ-KIDS-002,B0KIDS002,Remote Control Car,Toys,Vehicles,1,54.78,0.1,49.3,Delivered,FBA,Priority,Marketplace,Melbourne,VIC,Holiday Bundle,92,2,90
ORD-2023-105113,2023-12-03,2023,12,Dec,AMZ-KIDS-002,B0KIDS002,Remote Control Car,Toys,Vehicles,1,53.49,0.2,42.79,Shipped,Seller Fulfilled,Priority,Amazon App,Hobart,TAS,Christmas Deal,73,2,50
ORD-2023-105114,2023-12-03,2023,12,Dec,AMZ-KIDS-002,B0KIDS002,Remote Control Car,Toys,Vehicles,1,52.28,0.05,49.67,Shipped,FBA,Expedited,Amazon.com.au,Adelaide,SA,Boxing Day,34,3,75
ORD-2023-105115,2023-12-03,2023,12,Dec,AMZ-KIDS-002,B0KIDS002,Remote Control Car,Toys,Vehicles,1,56.86,0,56.86,Delivered,FBA,Expedited,Amazon.com.au,Sydney,NSW,Christmas Deal,160,4,90
ORD-2023-105116,2023-12-03,2023,12,Dec,AMZ-KIT-001,B0KIT001,Air Fryer 5L,Kitchen,Appliances,1,98.23,0.2,78.58,Delivered,FBA,Priority,Amazon App,Perth,WA,None,138,5,90
ORD-2023-105117,2023-12-03,2023,12,Dec,AMZ-KIT-002,B0KIT002,Coffee Grinder,Kitchen,Appliances,1,61.5,0.15,52.27,Delivered,FBA,Priority,Marketplace,Melbourne,VIC,Holiday Bundle,145,4,75
ORD-2023-105118,2023-12-03,2023,12,Dec,AMZ-KIT-002,B0KIT002,Coffee Grinder,Kitchen,Appliances,1,61.88,0,61.88,Shipped,FBA,Standard,Marketplace,Melbourne,VIC,Holiday Bundle,133,2,90
ORD-2023-105119,2023-12-03,2023,12,Dec,AMZ-KIT-002,B0KIT002,Coffee Grinder,Kitchen,Appliances,3,60.89,0,0,Cancelled,FBA,Expedited,Marketplace,Hobart,TAS,Boxing Day,41,3,75
ORD-2023-105120,2023-12-03,2023,12,Dec,AMZ-KIT-002,B0KIT002,Coffee Grinder,Kitchen,Appliances,1,57.12,0.1,51.41,Delivered,FBA,Expedited,Marketplace,Adelaide,SA,Christmas Deal,139,2,75
ORD-2023-105121,2023-12-04,2023,12,Dec,AMZ-ELEC-001,B0ELEC001,Wireless Earbuds,Electronics,Audio,1,52.39,0,0,Cancelled,Seller Fulfilled,Expedited,Amazon.com.au,Sydney,NSW,Boxing Day,88,3,60
ORD-2023-105122,2023-12-04,2023,12,Dec,AMZ-ELEC-001,B0ELEC001,Wireless Earbuds,Electronics,Audio,1,48.94,0.1,0,Cancelled,Seller Fulfilled,Standard,Amazon.com.au,Hobart,TAS,Holiday Bundle,114,4,40
ORD-2023-105123,2023-12-04,2023,12,Dec,AMZ-ELEC-001,B0ELEC001,Wireless Earbuds,Electronics,Audio,1,51.89,0.05,49.3,Delivered,FBA,Priority,Amazon.com.au,Adelaide,SA,Holiday Bundle,137,5,50
ORD-2023-105124,2023-12-04,2023,12,Dec,AMZ-ELEC-001,B0ELEC001,Wireless Earbuds,Electronics,Audio,2,47.88,0.05,90.97,Delivered,Seller Fulfilled,Priority,Marketplace,Canberra,ACT,Christmas Deal,115,3,75
ORD-2023-105125,2023-12-04,2023,12,Dec,AMZ-ELEC-001,B0ELEC001,Wireless Earbuds,Electronics,Audio,1,51.2,0,51.2,Delivered,FBA,Standard,Amazon.com.au,Brisbane,QLD,Boxing Day,129,4,40
ORD-2023-105126,2023-12-04,2023,12,Dec,AMZ-ELEC-001,B0ELEC001,Wireless Earbuds,Electronics,Audio,2,50.41,0,100.82,Delivered,FBA,Priority,Marketplace,Melbourne,VIC,None,167,2,90
ORD-2023-105127,2023-12-04,2023,12,Dec,AMZ-ELEC-001,B0ELEC001,Wireless Earbuds,Electronics,Audio,1,48.3,0.15,0,Cancelled,FBA,Priority,Amazon.com.au,Hobart,TAS,Christmas Deal,129,2,75
ORD-2023-105128,2023-12-04,2023,12,Dec,AMZ-ELEC-001,B0ELEC001,Wireless Earbuds,Electronics,Audio,1,48.39,0.1,43.55,Delivered,Seller Fulfilled,Expedited,Marketplace,Adelaide,SA,None,71,2,90
ORD-2023-105129,2023-12-04,2023,12,Dec,AMZ-ELEC-001,B0ELEC001,Wireless Earbuds,Electronics,Audio,1,49.78,0.2,39.82,Delivered,Seller Fulfilled,Expedited,Amazon App,Adelaide,SA,Christmas Deal,117,3,60
ORD-2023-105130,2023-12-04,2023,12,Dec,AMZ-ELEC-002,B0ELEC002,Bluetooth Speaker,Electronics,Audio,1,40.05,0.15,0,Cancelled,FBA,Standard,Marketplace,Sydney,NSW,Holiday Bundle,90,2,75
ORD-2023-105131,2023-12-04,2023,12,Dec,AMZ-ELEC-002,B0ELEC002,Bluetooth Speaker,Electronics,Audio,2,41.92,0.1,75.46,Delivered,Seller Fulfilled,Expedited,Marketplace,Hobart,TAS,Holiday Bundle,115,4,60
ORD-2023-105132,2023-12-04,2023,12,Dec,AMZ-ELEC-002,B0ELEC002,Bluetooth Speaker,Electronics,Audio,1,38.75,0.05,0,Cancelled,Seller Fulfilled,Expedited,Marketplace,Canberra,ACT,None,165,5,90
ORD-2023-105133,2023-12-04,2023,12,Dec,AMZ-ELEC-002,B0ELEC002,Bluetooth Speaker,Electronics,Audio,1,38.21,0,38.21,Delivered,FBA,Expedited,Amazon App,Melbourne,VIC,Holiday Bundle,153,3,60
ORD-2023-105134,2023-12-04,2023,12,Dec,AMZ-ELEC-002,B0ELEC002,Bluetooth Speaker,Electronics,Audio,1,41.62,0.05,39.54,Delivered,FBA,Priority,Marketplace,Melbourne,VIC,Boxing Day,57,2,75
ORD-2023-105135,2023-12-04,2023,12,Dec,AMZ-ELEC-002,B0ELEC002,Bluetooth Speaker,Electronics,Audio,2,39.62,0.1,71.32,Delivered,FBA,Priority,Marketplace,Sydney,NSW,None,90,2,60
ORD-2023-105139,2023-12-04,2023,12,Dec,AMZ-FASH-001,B0FASH001,Winter Hoodie,Fashion,Clothing,2,45.6,0.15,0,Cancelled,FBA,Standard,Amazon App,Adelaide,SA,Christmas Deal,125,4,50
ORD-2023-105140,2023-12-04,2023,12,Dec,AMZ-FASH-001,B0FASH001,Winter Hoodie,Fashion,Clothing,1,44.85,0,44.85,Delivered,Seller Fulfilled,Standard,Amazon App,Perth,WA,None,140,5,40
ORD-2023-105141,2023-12-04,2023,12,Dec,AMZ-FASH-002,B0FASH002,Running Shoes,Fashion,Footwear,2,82.51,0.05,156.77,Delivered,FBA,Priority,Amazon App,Hobart,TAS,Boxing Day,137,5,75
ORD-2023-105142,2023-12-04,2023,12,Dec,AMZ-FASH-002,B0FASH002,Running Shoes,Fashion,Footwear,1,76.76,0.15,65.25,Delivered,FBA,Expedited,Amazon.com.au,Adelaide,SA,Boxing Day,96,2,40
ORD-2023-105136,2023-12-04,2023,12,Dec,AMZ-HOME-001,B0HOME001,LED Desk Lamp,Home,Lighting,1,29.94,0,29.94,Shipped,Seller Fulfilled,Priority,Amazon App,Perth,WA,Christmas Deal,117,1,50
ORD-2023-105137,2023-12-04,2023,12,Dec,AMZ-HOME-001,B0HOME001,LED Desk Lamp,Home,Lighting,2,31.05,0.2,49.68,Delivered,FBA,Priority,Marketplace,Melbourne,VIC,Holiday Bundle,114,5,60
ORD-2023-105138,2023-12-04,2023,12,Dec,AMZ-HOME-001,B0HOME001,LED Desk Lamp,Home,Lighting,1,30.09,0,30.09,Delivered,FBA,Expedited,Amazon App,Hobart,TAS,Holiday Bundle,85,3,40
ORD-2023-105143,2023-12-04,2023,12,Dec,AMZ-KIDS-001,B0KIDS001,STEM Building Toy,Toys,Educational,1,24.26,0.05,23.05,Delivered,Seller Fulfilled,Expedited,Amazon App,Melbourne,VIC,None,128,1,90
ORD-2023-105144,2023-12-04,2023,12,Dec,AMZ-KIDS-001,B0KIDS001,STEM Building Toy,Toys,Educational,1,26.16,0.15,22.24,Delivered,Seller Fulfilled,Priority,Amazon.com.au,Brisbane,QLD,Boxing Day,172,2,75
ORD-2023-105145,2023-12-04,2023,12,Dec,AMZ-KIDS-001,B0KIDS001,STEM Building Toy,Toys,Educational,1,23.94,0.1,0,Cancelled,Seller Fulfilled,Priority,Amazon App,Adelaide,SA,Christmas Deal,123,1,75
ORD-2023-105146,2023-12-04,2023,12,Dec,AMZ-KIDS-001,B0KIDS001,STEM Building Toy,Toys,Educational,2,24.9,0.2,39.84,Delivered,Seller Fulfilled,Priority,Amazon.com.au,Canberra,ACT,Boxing Day,115,5,40
ORD-2023-105147,2023-12-04,2023,12,Dec,AMZ-KIDS-001,B0KIDS001,STEM Building Toy,Toys,Educational,1,24.78,0.05,23.54,Delivered,Seller Fulfilled,Standard,Amazon App,Melbourne,VIC,None,95,2,60
ORD-2023-105148,2023-12-04,2023,12,Dec,AMZ-KIDS-001,B0KIDS001,STEM Building Toy,Toys,Educational,3,24.53,0.2,58.87,Delivered,Seller Fulfilled,Standard,Amazon App,Brisbane,QLD,Boxing Day,121,2,60
ORD-2023-105149,2023-12-04,2023,12,Dec,AMZ-KIDS-001,B0KIDS001,STEM Building Toy,Toys,Educational,1,24.05,0.15,0,Cancelled,FBA,Standard,Amazon.com.au,Canberra,ACT,Boxing Day,95,3,40
ORD-2023-105150,2023-12-04,2023,12,Dec,AMZ-KIDS-001,B0KIDS001,STEM Building Toy,Toys,Educational,1,24.57,0.05,23.34,Delivered,Seller Fulfilled,Priority,Marketplace,Brisbane,QLD,Christmas Deal,118,5,75
ORD-2023-105151,2023-12-04,2023,12,Dec,AMZ-KIDS-001,B0KIDS001,STEM Building Toy,Toys,Educational,1,25.82,0,0,Cancelled,FBA,Expedited,Amazon App,Brisbane,QLD,Holiday Bundle,136,3,40
ORD-2023-105152,2023-12-04,2023,12,Dec,AMZ-KIDS-001,B0KIDS001,STEM Building Toy,Toys,Educational,1,24.74,0.2,0,Cancelled,Seller Fulfilled,Standard,Amazon.com.au,Melbourne,VIC,Christmas Deal,54,3,90
ORD-2023-105153,2023-12-04,2023,12,Dec,AMZ-KIDS-001,B0KIDS001,STEM Building Toy,Toys,Educational,2,25.22,0.2,0,Cancelled,FBA,Priority,Marketplace,Adelaide,SA,None,128,2,40
ORD-2023-105154,2023-12-04,2023,12,Dec,AMZ-KIDS-001,B0KIDS001,STEM Building Toy,Toys,Educational,1,25.17,0.15,0,Cancelled,Seller Fulfilled,Priority,Marketplace,Hobart,TAS,None,112,3,50
ORD-2023-105155,2023-12-04,2023,12,Dec,AMZ-KIDS-002,B0KIDS002,Remote Control Car,Toys,Vehicles,1,56.17,0.15,47.74,Delivered,FBA,Expedited,Marketplace,Adelaide,SA,Christmas Deal,95,4,50
ORD-2023-105156,2023-12-04,2023,12,Dec,AMZ-KIT-002,B0KIT002,Coffee Grinder,Kitchen,Appliances,1,62.42,0,62.42,Delivered,FBA,Standard,Marketplace,Melbourne,VIC,Christmas Deal,110,2,90
ORD-2023-105157,2023-12-04,2023,12,Dec,AMZ-KIT-002,B0KIT002,Coffee Grinder,Kitchen,Appliances,1,61.64,0.15,52.39,Delivered,FBA,Standard,Marketplace,Perth,WA,Holiday Bundle,112,5,50
ORD-2023-105158,2023-12-04,2023,12,Dec,AMZ-KIT-002,B0KIT002,Coffee Grinder,Kitchen,Appliances,1,60.88,0.1,0,Cancelled,FBA,Expedited,Marketplace,Perth,WA,Holiday Bundle,145,5,60
ORD-2023-105159,2023-12-04,2023,12,Dec,AMZ-KIT-002,B0KIT002,Coffee Grinder,Kitchen,Appliances,1,57.16,0.05,0,Cancelled,FBA,Expedited,Amazon.com.au,Adelaide,SA,Christmas Deal,127,4,75
ORD-2023-105160,2023-12-04,2023,12,Dec,AMZ-KIT-002,B0KIT002,Coffee Grinder,Kitchen,Appliances,1,61.72,0.2,49.38,Delivered,FBA,Priority,Marketplace,Melbourne,VIC,Christmas Deal,134,5,60
ORD-2023-105161,2023-12-04,2023,12,Dec,AMZ-KIT-002,B0KIT002,Coffee Grinder,Kitchen,Appliances,1,60.63,0.2,48.5,Delivered,Seller Fulfilled,Standard,Amazon.com.au,Perth,WA,None,125,3,75
ORD-2023-105162,2023-12-04,2023,12,Dec,AMZ-KIT-002,B0KIT002,Coffee Grinder,Kitchen,Appliances,2,61.77,0,0,Cancelled,Seller Fulfilled,Standard,Amazon.com.au,Canberra,ACT,Holiday Bundle,153,4,60
ORD-2023-105163,2023-12-05,2023,12,Dec,AMZ-ELEC-001,B0ELEC001,Wireless Earbuds,Electronics,Audio,2,51.4,0,102.8,Delivered,FBA,Expedited,Marketplace,Canberra,ACT,Boxing Day,142,3,40
ORD-2023-105164,2023-12-05,2023,12,Dec,AMZ-ELEC-001,B0ELEC001,Wireless Earbuds,Electronics,Audio,1,52.42,0.15,0,Cancelled,FBA,Expedited,Marketplace,Melbourne,VIC,Holiday Bundle,126,5,60
ORD-2023-105165,2023-12-05,2023,12,Dec,AMZ-ELEC-001,B0ELEC001,Wireless Earbuds,Electronics,Audio,1,50.93,0,0,Cancelled,Seller Fulfilled,Priority,Marketplace,Canberra,ACT,Christmas Deal,199,2,60
ORD-2023-105166,2023-12-05,2023,12,Dec,AMZ-ELEC-001,B0ELEC001,Wireless Earbuds,Electronics,Audio,1,47.49,0.15,40.37,Delivered,Seller Fulfilled,Expedited,Amazon.com.au,Brisbane,QLD,Christmas Deal,123,4,50
ORD-2023-105167,2023-12-05,2023,12,Dec,AMZ-ELEC-001,B0ELEC001,Wireless Earbuds,Electronics,Audio,1,49.36,0.1,44.42,Shipped,Seller Fulfilled,Standard,Amazon.com.au,Sydney,NSW,Christmas Deal,107,3,50
ORD-2023-105168,2023-12-05,2023,12,Dec,AMZ-ELEC-001,B0ELEC001,Wireless Earbuds,Electronics,Audio,1,47.8,0.2,38.24,Delivered,FBA,Priority,Marketplace,Sydney,NSW,Holiday Bundle,149,2,40
ORD-2023-105169,2023-12-05,2023,12,Dec,AMZ-ELEC-001,B0ELEC001,Wireless Earbuds,Electronics,Audio,1,52.12,0.2,0,Cancelled,Seller Fulfilled,Standard,Amazon App,Hobart,TAS,Holiday Bundle,181,1,50
ORD-2023-105170,2023-12-05,2023,12,Dec,AMZ-ELEC-001,B0ELEC001,Wireless Earbuds,Electronics,Audio,2,49.45,0.1,89.01,Shipped,FBA,Priority,Amazon.com.au,Sydney,NSW,Christmas Deal,106,4,60
ORD-2023-105171,2023-12-05,2023,12,Dec,AMZ-ELEC-001,B0ELEC001,Wireless Earbuds,Electronics,Audio,3,52.49,0.2,125.98,Delivered,FBA,Expedited,Marketplace,Hobart,TAS,Holiday Bundle,46,5,90
ORD-2023-105172,2023-12-05,2023,12,Dec,AMZ-ELEC-001,B0ELEC001,Wireless Earbuds,Electronics,Audio,1,50.93,0,0,Cancelled,Seller Fulfilled,Expedited,Amazon.com.au,Sydney,NSW,Holiday Bundle,36,5,40
ORD-2023-105173,2023-12-05,2023,12,Dec,AMZ-ELEC-001,B0ELEC001,Wireless Earbuds,Electronics,Audio,3,48.87,0,146.61,Shipped,FBA,Standard,Marketplace,Melbourne,VIC,Holiday Bundle,70,5,75
ORD-2023-105174,2023-12-05,2023,12,Dec,AMZ-ELEC-002,B0ELEC002,Bluetooth Speaker,Electronics,Audio,1,41.25,0.2,33,Delivered,FBA,Priority,Amazon.com.au,Perth,WA,Boxing Day,115,4,50
ORD-2023-105175,2023-12-05,2023,12,Dec,AMZ-ELEC-002,B0ELEC002,Bluetooth Speaker,Electronics,Audio,1,38.75,0.05,36.81,Delivered,Seller Fulfilled,Standard,Amazon App,Hobart,TAS,None,79,2,90
ORD-2023-105176,2023-12-05,2023,12,Dec,AMZ-ELEC-002,B0ELEC002,Bluetooth Speaker,Electronics,Audio,1,40.96,0.05,38.91,Delivered,FBA,Expedited,Amazon App,Canberra,ACT,Christmas Deal,74,3,75
ORD-2023-105177,2023-12-05,2023,12,Dec,AMZ-ELEC-002,B0ELEC002,Bluetooth Speaker,Electronics,Audio,2,41.21,0.15,70.06,Shipped,Seller Fulfilled,Standard,Amazon.com.au,Canberra,ACT,Holiday Bundle,112,1,50
ORD-2023-105187,2023-12-05,2023,12,Dec,AMZ-FASH-001,B0FASH001,Winter Hoodie,Fashion,Clothing,2,46.37,0,0,Cancelled,Seller Fulfilled,Expedited,Amazon.com.au,Canberra,ACT,Christmas Deal,147,5,90
ORD-2023-105188,2023-12-05,2023,12,Dec,AMZ-FASH-001,B0FASH001,Winter Hoodie,Fashion,Clothing,1,45.74,0.05,43.45,Delivered,Seller Fulfilled,Priority,Amazon.com.au,Perth,WA,Holiday Bundle,28,2,90
ORD-2023-105189,2023-12-05,2023,12,Dec,AMZ-FASH-001,B0FASH001,Winter Hoodie,Fashion,Clothing,2,42.85,0.1,77.13,Delivered,Seller Fulfilled,Standard,Amazon App,Hobart,TAS,Holiday Bundle,143,3,75
ORD-2023-105190,2023-12-05,2023,12,Dec,AMZ-FASH-001,B0FASH001,Winter Hoodie,Fashion,Clothing,1,42.8,0.05,40.66,Delivered,FBA,Standard,Marketplace,Canberra,ACT,Christmas Deal,147,4,50
ORD-2023-105178,2023-12-05,2023,12,Dec,AMZ-HOME-001,B0HOME001,LED Desk Lamp,Home,Lighting,2,30.91,0.2,49.46,Delivered,Seller Fulfilled,Standard,Marketplace,Perth,WA,None,79,1,75
ORD-2023-105179,2023-12-05,2023,12,Dec,AMZ-HOME-001,B0HOME001,LED Desk Lamp,Home,Lighting,1,30.95,0,0,Cancelled,Seller Fulfilled,Standard,Amazon.com.au,Melbourne,VIC,Boxing Day,138,4,40
ORD-2023-105180,2023-12-05,2023,12,Dec,AMZ-HOME-001,B0HOME001,LED Desk Lamp,Home,Lighting,3,29.45,0.2,70.68,Shipped,Seller Fulfilled,Priority,Amazon.com.au,Sydney,NSW,Holiday Bundle,132,2,60
ORD-2023-105181,2023-12-05,2023,12,Dec,AMZ-HOME-001,B0HOME001,LED Desk Lamp,Home,Lighting,2,30.98,0.1,0,Cancelled,FBA,Expedited,Amazon App,Canberra,ACT,Holiday Bundle,60,3,75
ORD-2023-105182,2023-12-05,2023,12,Dec,AMZ-HOME-001,B0HOME001,LED Desk Lamp,Home,Lighting,1,30.33,0.15,25.78,Shipped,FBA,Expedited,Amazon.com.au,Perth,WA,Holiday Bundle,72,5,90
ORD-2023-105183,2023-12-05,2023,12,Dec,AMZ-HOME-001,B0HOME001,LED Desk Lamp,Home,Lighting,1,29.07,0.1,26.16,Delivered,Seller Fulfilled,Priority,Amazon App,Brisbane,QLD,Boxing Day,118,1,50
ORD-2023-105184,2023-12-05,2023,12,Dec,AMZ-HOME-001,B0HOME001,LED Desk Lamp,Home,Lighting,1,28.64,0.05,27.21,Delivered,Seller Fulfilled,Expedited,Amazon App,Canberra,ACT,Christmas Deal,151,5,40
ORD-2023-105185,2023-12-05,2023,12,Dec,AMZ-HOME-002,B0HOME002,Memory Foam Pillow,Home,Bedding,1,33.42,0.1,30.08,Delivered,Seller Fulfilled,Priority,Amazon App,Adelaide,SA,Holiday Bundle,86,3,90
ORD-2023-105186,2023-12-05,2023,12,Dec,AMZ-HOME-002,B0HOME002,Memory Foam Pillow,Home,Bedding,1,34.12,0.1,30.71,Delivered,FBA,Priority,Amazon.com.au,Brisbane,QLD,Christmas Deal,149,5,90
ORD-2023-105191,2023-12-05,2023,12,Dec,AMZ-KIDS-001,B0KIDS001,STEM Building Toy,Toys,Educational,4,24.72,0.1,88.99,Delivered,Seller Fulfilled,Priority,Amazon.com.au,Canberra,ACT,Holiday Bundle,128,5,40
ORD-2023-105192,2023-12-05,2023,12,Dec,AMZ-KIDS-001,B0KIDS001,STEM Building Toy,Toys,Educational,1,24.61,0,24.61,Delivered,Seller Fulfilled,Priority,Amazon App,Hobart,TAS,Christmas Deal,44,1,60
ORD-2023-105193,2023-12-05,2023,12,Dec,AMZ-KIDS-001,B0KIDS001,STEM Building Toy,Toys,Educational,1,26.23,0.15,0,Cancelled,Seller Fulfilled,Standard,Amazon App,Brisbane,QLD,None,132,2,50
ORD-2023-105194,2023-12-05,2023,12,Dec,AMZ-KIDS-001,B0KIDS001,STEM Building Toy,Toys,Educational,1,25.38,0.1,22.84,Delivered,Seller Fulfilled,Expedited,Amazon.com.au,Sydney,NSW,Christmas Deal,77,5,75
ORD-2023-105195,2023-12-05,2023,12,Dec,AMZ-KIDS-001,B0KIDS001,STEM Building Toy,Toys,Educational,1,25.01,0.1,22.51,Delivered,Seller Fulfilled,Expedited,Marketplace,Sydney,NSW,Holiday Bundle,159,1,75
ORD-2023-105196,2023-12-05,2023,12,Dec,AMZ-KIDS-001,B0KIDS001,STEM Building Toy,Toys,Educational,1,25.97,0.05,24.67,Delivered,Seller Fulfilled,Standard,Amazon App,Canberra,ACT,Holiday Bundle,119,2,50
ORD-2023-105197,2023-12-05,2023,12,Dec,AMZ-KIDS-001,B0KIDS001,STEM Building Toy,Toys,Educational,1,25.24,0.05,23.98,Delivered,Seller Fulfilled,Priority,Amazon.com.au,Brisbane,QLD,None,141,3,40
ORD-2023-105198,2023-12-05,2023,12,Dec,AMZ-KIDS-001,B0KIDS001,STEM Building Toy,Toys,Educational,1,23.87,0,0,Cancelled,Seller Fulfilled,Priority,Amazon App,Perth,WA,Christmas Deal,59,3,50
ORD-2023-105199,2023-12-05,2023,12,Dec,AMZ-KIDS-002,B0KIDS002,Remote Control Car,Toys,Vehicles,1,55.94,0,55.94,Delivered,Seller Fulfilled,Standard,Marketplace,Hobart,TAS,None,57,2,40
ORD-2023-105200,2023-12-05,2023,12,Dec,AMZ-KIDS-002,B0KIDS002,Remote Control Car,Toys,Vehicles,1,54.31,0.2,43.45,Delivered,Seller Fulfilled,Expedited,Amazon.com.au,Adelaide,SA,None,68,5,75
ORD-2023-105201,2023-12-05,2023,12,Dec,AMZ-KIDS-002,B0KIDS002,Remote Control Car,Toys,Vehicles,1,57.09,0.05,0,Cancelled,FBA,Standard,Amazon App,Melbourne,VIC,Boxing Day,95,5,90
ORD-2023-105202,2023-12-05,2023,12,Dec,AMZ-KIDS-002,B0KIDS002,Remote Control Car,Toys,Vehicles,1,54.54,0.1,0,Cancelled,Seller Fulfilled,Standard,Amazon App,Melbourne,VIC,None,125,1,40
ORD-2023-105203,2023-12-05,2023,12,Dec,AMZ-KIT-001,B0KIT001,Air Fryer 5L,Kitchen,Appliances,1,95.74,0.15,81.38,Delivered,Seller Fulfilled,Priority,Amazon.com.au,Brisbane,QLD,None,35,4,60
ORD-2023-105204,2023-12-05,2023,12,Dec,AMZ-KIT-001,B0KIT001,Air Fryer 5L,Kitchen,Appliances,2,96.09,0.05,182.57,Delivered,Seller Fulfilled,Priority,Amazon App,Canberra,ACT,None,131,5,60
ORD-2023-105205,2023-12-05,2023,12,Dec,AMZ-KIT-002,B0KIT002,Coffee Grinder,Kitchen,Appliances,1,59.57,0,59.57,Delivered,Seller Fulfilled,Priority,Amazon App,Adelaide,SA,None,165,3,40
